1,肯定|语气词|明天还,(身份信息，本人)|(还款时间，明天),啊嗯，明天到二十一号吧

2,询问语-还款时间-今天,,
1,肯定|语气词|今天还,(身份信息，本人)|(还款时间，今天),啊，行行好的，我尽快处理

2,询问语-还款时间-今天,,
1,肯定|忘记了,(身份信息，本人)|(还款时间，今天),我好好可能给我老婆买的吧我刚从国外回来没没收到

2,询问语-欠款原因,,
1,肯定|没时间还,(身份信息，本人)|(逾期原因，没时间),哦，我，我说我在农村充不了钱啊

2,询问语-还款时间-今天,,
1,无法识别意图,,那个能不能那个？

2,询问语-身份-本人,,
1,无法识别意图,,你现在工？

2,询问语-还款时间-今天,,
1,肯定|不明原因不还,(身份信息，本人)|(逾期原因，不明原因不还),嗯，就可以打两天了

2,询问语-身份-本人,,
1,无法识别意图,,为什么是？

2,询问语-身份-本人,,
1,不是我,(身份信息，认识),我不是我是她心思

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),哎，好的，好的，谢谢啊

2,询问语-身份-本人,,
1,无法识别意图,,请问这里冬天我

2,询问语-身份-本人,,
1,肯定|询问欠款信息,(身份信息，本人),哦，白条吗？

2,询问语-还款时间-今天,,
1,无法识别意图,,是怎么评的？

2,结束语-今天还款,,
1,询问如何还款,(身份信息，本人),问题是，我不知道怎么操作啊，而且我都不记得是一百八十二，怎么回事？

2,结束语-已经还款,,
1,肯定,(身份信息，本人)|(还款时间，已还),好嗯

2,询问语-转人工-是,,
1,肯定|语气词,(身份信息，本人)|(需转人工，是),啊，好的，好的

2,询问语-身份-本人,,
1,无法识别意图,,听到了

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),啊，好可以

2,结束语-无法理解  ,,
1,肯定|再见,(身份信息，本人),嗯，拜拜

2,询问语-还款时间-今天,,
1,今天还,(身份信息，本人)|(还款时间，今天),尽快处理吧

2,询问语-身份-本人,,
1,肯定|你好|语气词,(身份信息，本人),啊，是啊，是啊，是啊啊，您好

2,结束语-催促还款,,
1,肯定,(身份信息，本人),嗯，好

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),嗯啊，行行行行行行

2,询问语-身份-本人,,
1,询问致电原因,(身份信息，认识),王哥人怎么了？

2,询问语-身份-本人,,
1,肯定|语气词|今天还,(身份信息，本人)|(还款时间，今天),啊，我马上换京东啊

2,询问语-身份-本人,,
1,肯定|语气词,(身份信息，本人),啊，对对喂

2,询问语-还款时间-今天,,
1,肯定|不好意思|忘记了,(身份信息，本人)|(逾期原因，忘记)|(还款时间，今天),哦，好的，好的，好的行行行不好意思，忘了，谢谢啊

2,询问语-还款时间-今天,,
1,肯定|其他意图|无法识别意图,,嗯，开车

2,结束语-催促还款,,
1,无法识别意图,,你行不行，就这样吧，到清楚一点

2,询问语-还款时间-今天,,
1,语气词|没钱还,(身份信息，本人)|(逾期原因，没钱),啊唔，反正就这两天吧，等我工资有了明白

2,询问语-还款时间,,
1,语气词|没钱还,(身份信息，本人)|(逾期原因，没钱),啊，手上就是没有这个费用，因为公司现在都没有办法开业

2,询问语-身份-本人,,
1,询问欠款信息,(身份信息，本人),这是要闹，连连是要京东的，是吧？

2,询问语-身份-本人,,
1,无法识别意图,,赶紧

2,询问语-还款时间-今天,,
1,时间,,二十五号

2,询问语-身份-本人,,
1,肯定|你好|语气词,(身份信息，本人),哎，你好喂你好，是的

2,询问语-身份-本人,,
1,无法识别意图,,意外

2,询问语-还款时间-今天,,
1,无法识别意图,,你还让人家给的

2,询问语-身份-本人,,
1,其他意图,,为什么呢？

2,询问语-身份-本人,,
1,明天还|没时间还,(身份信息，本人)|(逾期原因，没时间)|(还款时间，明天),我今天处理明天今天不处理明天处理行吗？

2,询问语-身份-认识,,
1,不认识,(身份信息，不认识),不认识呀

2,询问语-还款时间-今天,,
1,没钱还,(身份信息，本人)|(逾期原因，没钱),没有钱

2,询问语-身份-本人,,
1,无法识别意图,,那是怎么算？

2,询问语-身份-本人,,
1,肯定,(身份信息，本人),知道了知道了好吧

2,询问语-身份-认识,,
1,时间,,五月十九

2,询问语-还款时间-今天,,
1,无法识别意图,,好多了

2,询问语-身份-本人,,
1,是本人,(身份信息，本人),那是我，您说

2,询问语-还款时间-今天,,
1,肯定|询问欠款信息,(身份信息，本人),嗯，京东卷啊是

2,询问语-身份-本人,,
1,否定|认识,(身份信息，认识),不是，我是她啊，老公

2,询问语-身份-本人,,
1,语气词|是本人,(身份信息，本人),呃，我是

2,询问语-身份-认识,,
1,无法识别意图,,真是

2,询问语-身份-认识,,
1,无法识别意图,(身份信息，认识),意思

2,询问语-身份-本人,,
1,肯定|你好|你是谁,(身份信息，本人),嗯，你好哪里？

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),好行，谢谢

2,询问语-身份-本人,,
1,肯定,,行行好

2,询问语-还款时间-今天,,
1,肯定|某时间还|没钱还,(身份信息，本人)|(逾期原因，没钱)|(还款时间，某时间还),我尽量吧，我现在我先暂时没有嗯，谢谢

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),那好好好可以可以

2,询问语-还款时间-今天,,
1,语气词,,哎

2,询问语-转人工-是,,
1,否定|没借过钱,(身份信息，本人)|(逾期原因，没借过钱),都没有，都没有还款留我

2,询问语-还款时间-今天,,
1,肯定|再见,(身份信息，本人)|(还款时间，今天),好再见啊

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),行行行行行行

2,结束语-催促还款,,
1,肯定,(身份信息，本人),我清楚了

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),好好，好好嗯，好的

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),好的，好的来了

2,询问语-身份-本人,,
1,无法识别意图,,我是不是？

2,询问语-身份-本人,,
1,否定|打错了,(身份信息，不是本人),不是你打错吧

2,询问语-还款时间-今天,,
1,今天还,(身份信息，本人)|(还款时间，今天),我尽快处理完尽快处理完好不好

2,询问语-还款时间-今天,,
1,无法识别意图,,喂你，你是哪里？我也我这个

2,结束语-今天还款,,
1,今天还,(身份信息，本人)|(逾期原因，忘记)|(还款时间，今天),鲜血，我等一下就还我忘记了那个白条，是吧？

2,结束语-今天还款,,
1,肯定,(身份信息，本人),嗯，是啊

2,询问语-身份-本人,,
1,语气词|无法识别意图,,哎，你好四

2,结束语-今天还款,,
1,肯定,(身份信息，本人),可以好的，好的，好的下午下午

2,询问语-还款时间-今天,,
1,语气词|其他意图,,喂，你这是人工服务吗？

2,询问语-还款时间-今天,,
1,没钱还,(身份信息，本人)|(逾期原因，没钱),那啥今天可能不行，我们财务没在不然这两天发前天发工资吗？财务没在，我就等财务发工资吗？

2,询问语-还款时间-今天,,
1,无法识别意图,,神州行

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),嗯，行贵有的

2,询问语-还款时间-今天,,
1,肯定|语气词|近几天还,(身份信息，本人)|(还款时间，近几天),啊，好好好好，我尽快啊

2,询问语-还款时间-今天,,
1,你好|其他意图,,你好，我能问个问题吗？

2,询问语-还款时间-今天,,
1,肯定|忘记了,(身份信息，本人)|(逾期原因，忘记)|(还款时间，今天),嗯，好的，好的好，我呃，找谁太忙了，有点忘了我都

2,询问语-还款时间,,
1,语气词|近几天还|换手机或换手机号,(身份信息，本人)|(还款时间，近几天),啊，这一块吧，就两三天吧我有时间我出去绑定卡，绑定银行卡，改个手机号给你们，上面那个绑绑定银行卡就能弄好

2,询问语-身份-本人,,
1,你好|你是谁,,你好是？

2,询问语-还款时间-今天,,
1,询问如何还款,(身份信息，本人),我还我这个还了两次都没还进去

2,询问语-身份-本人,,
1,其他意图,,你是人工还是人的？

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),是是的

2,询问语-还款时间-今天,,
1,无法识别意图,,这个这个是这样，是吧？

2,询问语-还款时间-今天,,
1,其他意图,,在哪里？

2,结束语-已经还款,,
1,其他意图,,那为什么不扣款？

2,询问语-还款时间-今天,,
1,语气词|打过电话了,(身份信息，本人),呃，是这样子的我之前因为跟你们那个金京东就是售后马也联系过

2,结束语-已经还款,,
1,肯定|询问欠款金额,(身份信息，本人),嗯，多少钱啊

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),哦，我知道我，我下现在在高铁上，我是高级动物，没有五点多里面

2,询问语-还款时间-今天,,
1,无法识别意图,,啊，祝你今天的话还没发现，发现小孩才能重新估计，也就是几天的事情

2,询问语-身份-本人,,
1,肯定|询问致电原因,(身份信息，本人),嗯，是怎样？

2,询问语-身份-本人,,
1,询问致电原因,(身份信息，本人),那个干嘛？

2,询问语-身份-本人,,
1,询问致电原因,(身份信息，本人),您说

2,结束语-无法理解  ,,
1,转人工,(身份信息，本人)|(需转人工，是),要专业住袭来帮我处理

2,询问语-还款时间-今天,,
1,询问如何还款,(身份信息，本人),我问一下你们怎么还我，为啥我绑定的银行卡都不支持呢？

2,询问语-身份-本人,,
1,无法识别意图,,出现

2,询问语-还款时间-今天,,
1,肯定|询问欠款金额,(身份信息，本人)|(还款时间，今天),好的，好的，好的，我已经预期多少

2,询问语-还款时间-今天,,
1,肯定|无法识别意图,(身份信息，本人)|(还款时间，今天),嗯，奖励

2,询问语-身份-本人,,
1,肯定,(身份信息，本人),对啊

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),行我行，我明白好好

2,询问语-还款时间-今天,,
1,无法识别意图,,16了多久？

2,询问语-还款时间-今天,,
1,自动还款,(身份信息，本人)|(还款时间，已还),你不是那个不是自动的吗？

2,询问语-还款时间-今天,,
1,近几天还,(身份信息，本人)|(还款时间，近几天),我今天今天处理了明天或者后天去处理好的

2,询问语-还款时间-今天,,
1,其他意图,,你能听到吗？

2,询问语-身份-本人,,
1,否定,(身份信息，不是本人),不是把

2,询问语-还款时间-今天,,
1,肯定|你好,(身份信息，本人)|(还款时间，今天),你好？是的

2,询问语-帮忙转告-是,,
1,无法识别意图,,他是他是我猜的

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),好的，好的，好的，好哎

2,询问语-还款时间,,
1,询问如何还款,(身份信息，本人),我不会处理我，不，我不知道怎么处理啊

2,询问语-还款时间-今天,,
1,肯定|自动还款,(身份信息，本人)|(还款时间，已还),嗯，应该是自动扣费的嘛

2,询问语-还款时间-今天,,
1,无法识别意图,,怎么贴再用啊？

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),嗯，好的，好的行嗯

2,询问语-身份-本人,,
1,没听清,,我这没有声音啊，只要听到滴滴滴的

2,询问语-身份-本人,,
1,不是我|无法识别意图,(身份信息，不是本人),不是我这星期还好太太，我还不知道怎么找这种的

2,结束语-今天还款,,
1,肯定|语气词,(身份信息，本人),嗯，知道了你只要知道了，懂了啊

2,询问语-还款时间,,
1,无法识别意图,,逾期了，人家说现在

2,询问语-还款时间-今天,,
1,肯定|语气词|没时间还,(身份信息，本人)|(逾期原因，没时间)|(还款时间，今天),啊，好的，好的，好的，这几天在忙出差

2,结束语-无法理解,,
1,无法识别意图,,vista一档有victor

2,询问语-身份-本人,,
1,肯定|稍等下,(身份信息，本人),嗯，等着

2,询问语-还款时间-今天,,
1,没借过钱,(身份信息，本人)|(逾期原因，没借过钱),京东j借款我没去过你们钱

2,询问语-身份-本人,,
1,本人暂时不在,(身份信息，认识),她出去了

2,询问语-还款时间-今天,,
1,无法识别意图,,二号好好，王家忘掉

2,询问语-还款时间-今天,,
1,肯定|再见,(身份信息，本人)|(还款时间，今天),好好好，好好好好再见嗯

2,询问语-还款时间-今天,,
1,询问致电原因,,你哪个地方的？

2,询问语-还款时间,,
1,肯定|今天还,(身份信息，本人)|(还款时间，今天),我今天就去还上好吧

2,询问语-还款时间-今天,,
1,某时间还,(身份信息，本人)|(还款时间，某时间还),我二十五号打进去

2,询问语-帮忙转告-是,,
1,稍等下,(身份信息，认识),你稍等一下

2,询问语-身份-本人,,
1,语气词|你是谁,(身份信息，本人),呃，您是哪里？

2,询问语-还款时间-今天,,
1,无法识别意图,,不是吧，我不是什么说了，算c

2,询问语-转人工-是,,
1,否定,(需转人工，否),你不用不用？

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),嗯，好的嗯，好好好

2,询问语-身份-本人,,
1,肯定,(身份信息，本人),对没错

2,询问语-帮忙转告-是,,
1,肯定,(身份信息，认识),好的

2,询问语-还款时间-今天,,
1,询问致电原因,,是什么？干嘛的？

2,询问语-还款时间,,
1,肯定|语气词|今天还|忘记了,(身份信息，本人)|(逾期原因，忘记)|(还款时间，今天),啊，可能忘了吧，我马上还可能忘了好吧啊，好嗯

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),我说，他现在是一次性的，还是说分期的

2,询问语-还款时间-今天,,
1,肯定|不好意思,(身份信息，本人)|(还款时间，今天),嗯，好，谢谢，不好意思

2,询问语-还款时间-今天,,
1,肯定|没钱还,(身份信息，本人)|(逾期原因，没钱),嗯，我收里面暂时没有那么多

2,询问语-还款时间-今天,,
1,肯定|明天还,(身份信息，本人)|(还款时间，明天),嗯，明天行不行

2,询问语-还款时间-今天,,
1,肯定|其他意图,(身份信息，本人)|(逾期原因，不想还款),好的，两个人来打我啊

2,询问语-身份-本人,,
1,无法识别意图,,数码

2,询问语-还款时间-今天,,
1,无法识别意图,,注册我们这样

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),好好，好好啊

2,询问语-还款时间-今天,,
1,肯定|不好意思,(身份信息，本人),嗯，好，我知道了谢谢啊，不好意思

2,询问语-还款时间-今天,,
1,肯定|没时间还,(身份信息，本人)|(逾期原因，没时间),哦，我等一下就是我那个银行卡的身份证，然后这两天没时间嘛，我等一下去咯，然后抢银行

2,询问语-还款时间-今天,,
1,暂时没空|明天还,(身份信息，本人)|(逾期原因，没时间)|(还款时间，明天),今天有点忙，明天再吧

2,询问语-身份-本人,,
1,语气词,(身份信息，本人),啊啊，说喂

2,询问语-还款时间-今天,,
1,无法识别意图,,二十二是吧？

2,结束语-今天还款,,
1,肯定,(身份信息，本人),好的，好的哎好

2,询问语-还款时间,,
1,询问欠款金额,(身份信息，本人),多少钱一个？

2,询问语-转人工-是,,
1,某时间还,(身份信息，本人)|(还款时间，某时间还),可以下个月还吧

2,询问语-身份-认识,,
1,无法识别意图,,我的e什么时候完成？

2,询问语-身份-本人,,
1,你好|你是谁,(身份信息，本人),你好，你哪里？

2,询问语-身份-本人,,
1,肯定|语气词|无法识别意图,(身份信息，本人),啊，对，我知道，哪知道是不是有那个天赋怎么加？是吧，但我处理一下

2,询问语-还款时间-今天,,
1,无法识别意图,,一号上午2g我到账号是啥？我就有人给我打电话

2,询问语-还款时间-今天,,
1,询问致电原因,,是怎么的？

2,询问语-还款时间-今天,,
1,近几天还,(身份信息，本人)|(还款时间，近几天),二十二，我今后后后天吧

2,询问语-转人工-是,,
1,肯定|否定,(身份信息，本人)|(帮忙转告，否),嗯，不需要

2,询问语-身份-本人,,
1,无法识别意图,,没事没事没事

2,结束语-今天还款,,
1,不好意思|某时间还,(身份信息，本人)|(还款时间，某时间还),啊，对我二十五号之前肯定还

2,询问语-身份-本人,,
1,肯定|语气词|询问致电原因,(身份信息，本人),哎，是啊，怎么了？

2,询问语-身份-本人,,
1,无法识别意图,,只要

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),哎，没问题没问题

2,询问语-还款时间-今天,,
1,肯定|某时间还,(身份信息，本人)|(还款时间，某时间还),哦，我尽量尽量处理一下，好吧

2,询问语-还款时间-今天,,
1,无法识别意图,,我咋知道备注上没有钱，你直接让他被骗钱在那边唤不回村里有钱

2,询问语-身份-本人,,
1,无法识别意图,,弄

2,询问语-身份-本人,,
1,无法识别意图,,存什么？

2,询问语-还款时间-今天,,
1,否定,(身份信息，本人)|(逾期原因，不明原因不还),也比较我呢，现在不行

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),你是什么借款平台？

2,询问语-身份-本人,,
1,无法识别意图,,对我这开会台湾的很多吧

2,结束语-今天还款,,
1,肯定,(身份信息，本人),哦，知道了嗯

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),是京东是吧？是京东白条吗？

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),啊，是的，为为

2,询问语-身份-本人,,
1,肯定|你好|语气词,(身份信息，本人),你好是的喂

2,询问语-还款时间-今天,,
1,已经还了,(身份信息，本人)|(还款时间，已还),处理好了，今天中午玩呢

2,询问语-转人工-是,,
1,肯定|语气词,(身份信息，本人)|(需转人工，是),呃，需要对秀秀的

2,询问语-还款时间-今天,,
1,询问致电原因,,什么没听懂你说的意思？

2,结束语-无法理解  ,,
1,肯定,(身份信息，本人)|(逾期原因，不明原因不还),那个我知道

2,询问语-还款时间-今天,,
1,还一部分|询问欠款信息,(身份信息，本人),还是父皇最低还款额了吗？怎么还还还需要呢？

2,询问语-帮忙转告-是,,
1,否定|不认识,(身份信息，不认识),没有，我也不认识他

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),哎，行，谢谢

2,询问语-还款时间-今天,,
1,肯定|询问欠款信息,(身份信息，本人),好好，那个我想问一下那个，我那个是不是那个京东那个白小啊

2,询问语-还款时间,,
1,近几天还,(身份信息，本人)|(还款时间，近几天),后天就会处理好

2,询问语-还款时间-今天,,
1,肯定|稍等下,(身份信息，本人),哦，我知道了等一下

2,结束语-无法理解  ,,
1,肯定,(身份信息，本人),好好

2,询问语-还款时间-今天,,
1,其他意图,,为啥？

2,询问语-还款时间-今天,,
1,肯定|再见|语气词,(身份信息，本人)|(还款时间，今天),啊，行好再见啊

2,结束语-催促还款,,
1,肯定|明天还,(身份信息，本人)|(还款时间，明天),嗯，那明天我明天处理就行吧，人家处理你们就可以处理了

2,询问语-身份-本人,,
1,无法识别意图,,这么说

2,结束语-催促还款,,
1,无法识别意图,,五十

2,询问语-还款时间-今天,,
1,无法识别意图,,故宫了

2,询问语-帮忙转告-是,,
1,换手机或换手机号,(身份信息，认识),我的电话号码？他紫金的说是把它停机了，然后这个电话号码正好是我正好需要调好，把所有我年前的时候把这个号码就得上我不知道他怎么签到处欠钱

2,询问语-转人工-是,,
1,语气词|不明原因不还,(身份信息，本人)|(逾期原因，不明原因不还),呃，我玩两天还行不行

2,询问语-身份-本人,,
1,语气词|无法识别意图,,啊，对战士

2,询问语-还款时间-今天,,
1,语气词|稍等下,(身份信息，本人),呃，是这样，我因为我在公交车上面

2,询问语-身份-本人,,
1,无法识别意图,,你们收多少？

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),哎，好的，谢谢谢谢

2,询问语-身份-本人,,
1,肯定|语气词,(身份信息，本人),啊，我知道那个是我知道

2,询问语-还款时间-今天,,
1,肯定|询问欠款信息,(身份信息，本人),哪里啊？是啊，是的

2,询问语-身份-本人,,
1,肯定|本人暂时不在,(身份信息，认识),是他不在

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),呃，我知道，我知道我这边

2,询问语-还款时间-今天,,
1,肯定|其他意图,,嗯，失望

2,询问语-还款时间-今天,,
1,无法识别意图,,我现在的话落啊

2,结束语-无法理解  ,,
1,没钱还,(身份信息，本人)|(逾期原因，没钱),我也哪有淡季钱啊，我没有钱

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),他什么款呀？

2,询问语-还款时间-今天,,
1,肯定|今天还,(身份信息，本人)|(还款时间，今天),晚上处理好嘞

2,询问语-还款时间-今天,,
1,肯定|某时间还,(身份信息，本人)|(还款时间，某时间还),我知道过几天就还

2,询问语-还款时间-今天,,
1,语气词|没钱还,(身份信息，本人)|(逾期原因，没钱),啊，没开工资开工资了

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),哪一个哪一个？

2,询问语-还款时间,,
1,某时间还,(身份信息，本人)|(还款时间，某时间还),三天后可不可以

2,询问语-身份-本人,,
1,肯定,(身份信息，本人),嗯，可以可以

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),京东上面我欠款呢？

2,结束语-无法理解  ,,
1,肯定|无法识别意图,(身份信息，本人),哦，那我看一下看一下我是不是？16

2,结束语-今天还款,,
1,近几天还,(身份信息，本人)|(还款时间，近几天),我说这两天我打进去

2,询问语-还款时间,,
1,自动还款,(身份信息，本人)|(还款时间，已还),我就会自动放进去的

2,询问语-身份-本人,,
1,肯定|语气词,(身份信息，本人),是是的？是的喂

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),好好，我知道了

2,询问语-身份-本人,,
1,肯定|打错了,(身份信息，不是本人),嗯，打错了

2,询问语-还款时间-今天,,
1,你是谁,,我说你是那个

2,询问语-身份-本人,,
1,打错了,(身份信息，不是本人),打错了地方来临你把电话打什么了？

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),嗯，行可以完成

2,询问语-身份-本人,,
1,肯定|不好意思,(身份信息，本人),哎，对了

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),哦，好，谢谢啊

2,询问语-还款时间,,
1,没钱还,(身份信息，本人)|(逾期原因，没钱),这些资金比较紧张

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),嗯，好的，知道了谢谢

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),好的，好的，可以的

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),嗯，对

2,询问语-还款时间-今天,,
1,没借过钱,(身份信息，本人)|(逾期原因，没借过钱),不是我什么时候能还款？我来黄海瓶口平台找不到包，而且我没借这个钱

2,询问语-还款时间-今天,,
1,其他意图,,我有什么事情吗？

2,询问语-还款时间-今天,,
1,询问欠款信息,,我欠了你什么钱？

2,询问语-还款时间,,
1,语气词|无法识别意图,,啊，不用支持一下有点不一样吗？

2,询问语-还款时间-今天,,
1,语气词,,啊，怎么？

2,结束语-无法理解  ,,
1,肯定,(身份信息，本人),嗯，好，谢谢啊

2,询问语-还款时间-今天,,
1,稍等下|询问欠款信息,(身份信息，本人),给您稍等一下，我不太记得了是是在哪个地方啊

2,询问语-转人工-是,,
1,询问客服电话,(身份信息，本人),电话

2,询问语-身份-本人,,
1,无法识别意图,(身份信息，本人),23，你说

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),啊啊，好好好好啊嗯

2,询问语-还款时间-今天,,
1,语气词|不要骚扰|不认识,(身份信息，不认识),呃，我不是我也不认识这个人以后不要再给我打电话了，好吗？

2,询问语-还款时间-今天,,
1,询问致电原因,,啥东西？

2,询问语-身份-本人,,
1,无法识别意图,,我一对一对

2,询问语-还款时间-今天,,
1,语气词|不明原因不还,(身份信息，本人)|(逾期原因，不明原因不还),啊，尽量吧

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),您说什么品牌啊？

2,询问语-还款时间-今天,,
1,询问如何还款,(身份信息，本人),京东就可以这个操作吧，还是必须要重新下一个那个京东金融？

2,询问语-身份-本人,,
1,语气词|无法识别意图,,啊，要的，这个

2,询问语-还款时间-今天,,
1,无法识别意图,,为是

2,询问语-欠款原因,,
1,语气词|没钱还,(身份信息，本人)|(逾期原因，没钱),啊，钱那个用了，然后还了别人的钱了吗？

2,询问语-身份-本人,,
1,语气词,(身份信息，本人),哎，你说

2,询问语-还款时间-今天,,
1,不是我,(身份信息，不是本人),这个手机不是我不是这个手机卡画室之前三个人用的吧现在都

2,结束语-今天还款,,
1,今天还,(身份信息，本人)|(还款时间，今天),我马上处理完退款

2,询问语-身份-认识,,
1,询问致电原因,(身份信息，认识),你找他干啥？

2,询问语-还款时间-今天,,
1,无法识别意图,,哪里有直接空？

2,结束语-今天还款,,
1,肯定|语气词,(身份信息，本人),哎，好行行行

2,询问语-还款时间,,
1,无法识别意图,,这个

2,询问语-身份-认识,,
1,不好意思|不认识,(身份信息，不认识),对不起，我不认识啊

2,询问语-身份-本人,,
1,肯定|语气词,(身份信息，本人),哎，是的喂

2,询问语-转人工-是,,
1,肯定,(身份信息，本人)|(需转人工，否),哦，那倒不需要

2,询问语-还款时间,,
1,转人工,(需转人工，是),你们人工服务吗？

2,询问语-转人工-是,,
1,肯定|没钱还,(身份信息，本人)|(逾期原因，没钱),嗯，因为我还没发工资

2,询问语-身份-认识,,
1,肯定,(身份信息，认识),嗯，知道

2,结束语-今天还款,,
1,肯定|忘记了,(身份信息，本人)|(逾期原因，忘记),嗯，好的，好的，我忘记了这个忙不上

2,询问语-身份-本人,,
1,语气词|无法识别意图,,喂喂喂喂

2,询问语-转人工-是,,
1,打过电话了,(身份信息，本人),不是你打了好几次了？我这是

2,询问语-转人工-是,,
1,肯定|否定|明天还,(身份信息，本人)|(还款时间，明天)|(需转人工，否),哦，不用谢谢我明天之前吗？什么？

2,询问语-转人工-是,,
1,肯定|无法识别意图,(身份信息，本人),嗯，因为这个不是身份证过期了吗？办不了银行卡啊

2,询问语-身份-本人,,
1,无法识别意图,,不是钱的事

2,询问语-身份-本人,,
1,你是谁,,你姓什么呀？

2,询问语-转人工-是,,
1,肯定,(需转人工，否),嗯，不需要你是机器人吗？

2,询问语-还款时间-今天,,
1,还一部分,(身份信息，本人),我说这个月不是最低，还款过了吗？

2,询问语-转人工-是,,
1,语气词|询问如何还款,(身份信息，本人),呃，那个是怎么处理啊？

2,结束语-今天还款,,
1,肯定,(身份信息，本人),嗯，好的嗯

2,询问语-帮忙转告-是,,
1,帮忙转告,(身份信息，认识)|(帮忙转告，是),都是我转告他

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),啊，好的，好的，好的麻烦啊

2,询问语-身份-本人,,
1,肯定|不好意思|你是谁,(身份信息，本人),啊，是你是

2,结束语-今天还款,,
1,肯定,(身份信息，本人),嗯，好嘞，好嘞

2,询问语-身份-本人,,
1,否定,(身份信息，不是本人),我不对呀

2,询问语-身份-本人,,
1,询问致电原因,(身份信息，本人),什么什么事情说？

2,询问语-身份-本人,,
1,无法识别意图,,j广西

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),是啊，知道嗯

2,询问语-身份-本人,,
1,不认识,(身份信息，不认识),我我不认识啊

2,询问语-身份-本人,,
1,语气词,,喂喂喂喂喂喂

2,结束语-今天还款,,
1,无法识别意图,,你是什么鬼地方？

2,询问语-身份-本人,,
1,询问欠款信息,,什么京东金融？

2,询问语-还款时间-今天,,
1,没借过钱,,我我没借款，我还什么款？

2,询问语-身份-本人,,
1,无法识别意图,(身份信息，不是本人),我不是太平庄，却是

2,询问语-身份-本人,,
1,询问致电原因,,谁的？

2,询问语-身份-本人,,
1,稍等下,(身份信息，本人),唯一等会

2,结束语-今天还款,,
1,肯定,(身份信息，本人),好好好

2,询问语-身份-本人,,
1,语气词|询问致电原因,,啊，什时候你说什么事啊？

2,结束语-今天还款,,
